"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cluster"
"Marcks",3.23621491286468e-08,1.17413600158294,0.116,0.049,0.000685786302185153,"Marcks","5"
"Ywhah",3.36456045340727e-08,0.53263333017511,0.481,0.328,0.000712984005681534,"Ywhah","5"
"Nr4a22",3.51995989971639e-08,0.95445368691762,0.121,0.051,0.0007459147023489,"Nr4a2","5"
"Rad51ap11",3.89824695306667e-08,2.48037189225799,0.03,0.005,0.000826077511824359,"Rad51ap1","5"
"Espl1",3.89824695306667e-08,2.59459752167603,0.03,0.005,0.000826077511824359,"Espl1","5"
"Fam89b",3.96050687510436e-08,0.829999169641636,0.214,0.115,0.000839271011903365,"Fam89b","5"
"Hist1h2bg1",3.97240367484175e-08,1.16965617239146,0.113,0.047,0.000841792062735715,"Hist1h2bg","5"
"Ms4a6c",4.15519182811173e-08,1.0285365107789,0.189,0.101,0.000880526700295157,"Ms4a6c","5"
"Map3k20",4.17529258023206e-08,2.40565005349623,0.03,0.005,0.000884786250676976,"Map3k20","5"
"Gatm1",4.23536741500455e-08,2.37913449126044,0.03,0.005,0.000897516708913614,"Gatm","5"
"Apol11a",4.35226831663569e-08,2.31838163690923,0.033,0.006,0.00092228917897827,"Apol11a","5"
"E2f1",4.51322830467584e-08,2.09879190991374,0.035,0.007,0.000956398210043858,"E2f1","5"
"Nfam11",4.66438740355946e-08,1.76767473401713,0.053,0.015,0.000988430334688285,"Nfam1","5"
"Slc25a39",4.67962364910357e-08,0.994001639219981,0.146,0.068,0.000991659047481538,"Slc25a39","5"
"Igkv9-1241",4.81985628434876e-08,2.13212156697538,0.04,0.009,0.00102137574521635,"Igkv9-124","5"
"Akr1a1",5.18732909412794e-08,0.559383906443091,0.421,0.279,0.00109924690833665,"Akr1a1","5"
"Stx112",5.81740048216199e-08,1.16997566876291,0.093,0.036,0.00123276533617495,"Stx11","5"
"Igkv8-191",5.97178754230075e-08,1.97100989498563,0.043,0.01,0.00126548149808895,"Igkv8-19","5"
"Gfi1b",6.01757336459227e-08,3.41180218365391,0.018,0.002,0.00127518397169075,"Gfi1b","5"
"Eldr",6.01757336459227e-08,3.40508079729832,0.018,0.002,0.00127518397169075,"Eldr","5"
"Agtr1a",6.04391507993787e-08,3.28075528878275,0.018,0.002,0.00128076604458963,"Agtr1a","5"
"Tbcb1",6.10815832042919e-08,0.830180827508918,0.202,0.106,0.00129437982968215,"Tbcb","5"
"Plekho21",6.66730320307081e-08,1.04021313334451,0.126,0.056,0.00141286822176274,"Plekho2","5"
"Lfng",6.74836823046999e-08,0.569593442594808,0.408,0.266,0.0014300467117189,"Lfng","5"
"Ect2",6.86853495934785e-08,1.63274504837177,0.063,0.02,0.0014555112432354,"Ect2","5"
"Bace21",7.68537095187659e-08,3.08272854974463,0.02,0.002,0.00162860695841217,"Bace2","5"
"Ccrl21",7.94432792364835e-08,2.04016662358103,0.035,0.007,0.00168348253030032,"Ccrl2","5"
"Sept8",8.32384510754351e-08,1.9359362887931,0.04,0.01,0.00176390601673955,"Sept8","5"
"H2-Q101",8.50969647351295e-08,1.68209259651123,0.055,0.016,0.00180328977970213,"H2-Q10","5"
"H2-T22",8.6870773799156e-08,0.550423526816917,0.426,0.277,0.00184087856757792,"H2-T22","5"
"Acsbg11",8.7549332011346e-08,1.19033086929741,0.106,0.044,0.00185525789465243,"Acsbg1","5"
"Coro1b",9.49257732447592e-08,0.794916441771548,0.237,0.134,0.00201157206082969,"Coro1b","5"
"Nsd21",9.52345659826956e-08,0.901576893856286,0.179,0.093,0.0020181156877393,"Nsd2","5"
"Aurkb",1.07238316859778e-07,2.18217905308688,0.04,0.01,0.00227248717257556,"Aurkb","5"
"Mid1ip12",1.13237192213786e-07,1.35647979041267,0.071,0.024,0.00239960934020233,"Mid1ip1","5"
"Epor",1.15194366048507e-07,2.73087248142927,0.025,0.004,0.00244108381093392,"Epor","5"
"Pgk1",1.19488987663623e-07,0.658219858396353,0.315,0.194,0.00253209113757983,"Pgk1","5"
"Cd300lf1",1.25261503947297e-07,2.41155423512793,0.025,0.004,0.00265441653014718,"Cd300lf","5"
"Adam191",1.25875483826791e-07,0.661933102278476,0.282,0.17,0.00266742737777352,"Adam19","5"
"Tnfrsf1b1",1.28580498034386e-07,0.709951604335155,0.212,0.114,0.00272474933384667,"Tnfrsf1b","5"
"Capns11",1.29492968656464e-07,0.604291327639895,0.34,0.211,0.00274408549879913,"Capns1","5"
"Cip2a",1.31518275029049e-07,1.93227187092934,0.04,0.01,0.00278700376614057,"Cip2a","5"
"Mad2l11",1.34829728834074e-07,1.59248827052736,0.058,0.018,0.00285717678372287,"Mad2l1","5"
"Fam92a2",1.35123052511277e-07,1.29672268184455,0.076,0.027,0.00286339260576648,"Fam92a","5"
"Tipin",1.40476898011647e-07,1.07269782068455,0.108,0.046,0.00297684594576481,"Tipin","5"
"Rnf19b1",1.41244302282828e-07,0.807275314322011,0.204,0.111,0.0029931080096754,"Rnf19b","5"
"Clgn",1.4430863788718e-07,3.27384565235737,0.015,0.001,0.00305804434546723,"Clgn","5"
"Klra17",1.44651610611012e-07,3.26482193467147,0.015,0.001,0.00306531228045796,"Klra17","5"
"Wee12",1.45568917267942e-07,1.87596106075306,0.043,0.011,0.00308475092582495,"Wee1","5"
"Dtx3l",1.49442380563409e-07,0.635366338763108,0.31,0.187,0.00316683348651921,"Dtx3l","5"
"Tns31",1.53759146046852e-07,2.18328276516964,0.033,0.007,0.00325831006387883,"Tns3","5"
"Bst2",1.56886495322818e-07,0.603907489922018,0.375,0.247,0.00332458172238584,"Bst2","5"
"Tnfrsf42",1.56993660773838e-07,1.03911183876503,0.144,0.07,0.0033268526654584,"Tnfrsf4","5"
"Iglv31",1.60872055650925e-07,1.17672814248342,0.093,0.037,0.00340903973129875,"Iglv3","5"
"E230029C05Rik",1.61671474672936e-07,2.06397558641646,0.033,0.007,0.00342598021979419,"E230029C05Rik","5"
"Ap2s1",1.67625707803434e-07,0.593697437502348,0.358,0.23,0.00355215637406257,"Ap2s1","5"
"Gm318141",1.68443743632052e-07,2.04012200975475,0.028,0.005,0.00356949137130682,"Gm31814","5"
"Gm16867",1.90330668907301e-07,1.57849226156802,0.058,0.018,0.00403329720481462,"Gm16867","5"
"Slc2a4",1.93848911657127e-07,4.46203982499351,0.01,0,0.00410785228692618,"Slc2a4","5"
"Gm49101",1.93848911657127e-07,4.3698945487233,0.01,0,0.00410785228692618,"Gm49101","5"
"Esam",1.9579045398096e-07,4.22732630917627,0.01,0,0.00414899551031053,"Esam","5"
"Gm2396",1.9579045398096e-07,4.15758641865709,0.01,0,0.00414899551031053,"Gm2396","5"
"Nlrp1a",1.9579045398096e-07,4.06663790329024,0.01,0,0.00414899551031053,"Nlrp1a","5"
"Htra1",1.96441801530588e-07,4.23291884870791,0.01,0,0.00416279821623469,"Htra1","5"
"Atp7b",1.96441801530588e-07,3.93847485736928,0.01,0,0.00416279821623469,"Atp7b","5"
"C130050O18Rik",1.97095243225377e-07,4.02933855359531,0.01,0,0.00417664529918897,"C130050O18Rik","5"
"Slc29a4",1.97750785548666e-07,3.75859356198392,0.01,0,0.00419053689656178,"Slc29a4","5"
"Rnf180",1.97750785548666e-07,3.74372787048074,0.01,0,0.00419053689656178,"Rnf180","5"
"Cib1",2.10061396194062e-07,0.799538611222333,0.227,0.129,0.00445141104674837,"Cib1","5"
"Katnb11",2.14162120005603e-07,1.48153143363633,0.063,0.021,0.00453830948503873,"Katnb1","5"
"Dubr2",2.14761205070291e-07,1.36342547789818,0.071,0.025,0.00455100469664454,"Dubr","5"
"Pla2g15",2.16208494720421e-07,2.1424938084687,0.035,0.008,0.00458167421162045,"Pla2g15","5"
"Ube2m1",2.23082156479485e-07,0.698840487721587,0.247,0.141,0.00472733397795677,"Ube2m","5"
"Dbi",2.23117214103494e-07,0.542444454400896,0.426,0.285,0.00472807688406713,"Dbi","5"
"Pir",2.36961588183601e-07,3.083027852559,0.018,0.002,0.00502145301519868,"Pir","5"
"Apoc2",2.38403950034788e-07,3.01687032088875,0.018,0.002,0.00505201810518719,"Apoc2","5"
"Lpl",2.43161408973298e-07,3.74972823546339,0.013,0.001,0.00515283341755316,"Lpl","5"
"Rai14",2.47431890000896e-07,2.54665053260439,0.02,0.003,0.00524332918100899,"Rai14","5"
"Arl11",2.49795755815752e-07,3.52389739335473,0.013,0.001,0.00529342186149161,"Arl11","5"
"Gbp71",2.50536631332983e-07,0.701764511436529,0.252,0.146,0.00530912175457725,"Gbp7","5"
"Polq",2.58779712920997e-07,1.9073933987194,0.048,0.014,0.00548380089650885,"Polq","5"
"Pbx31",2.67448573206072e-07,0.969992097188488,0.106,0.045,0.00566750271480988,"Pbx3","5"
"Ap1s21",2.882745620719e-07,1.01824564408818,0.134,0.063,0.00610882624486563,"Ap1s2","5"
"Agfg2",2.90990679284274e-07,0.877773122228722,0.156,0.078,0.00616638348471305,"Agfg2","5"
"Grina",2.97417232067619e-07,0.814627035102347,0.194,0.105,0.00630256856474492,"Grina","5"
"Mdfic2",2.97974078580514e-07,0.756790217468296,0.174,0.09,0.00631436869919968,"Mdfic","5"
"Ndufa11",2.98058419422082e-07,0.528262897149618,0.443,0.299,0.00631615596597334,"Ndufa11","5"
"Unc1192",3.39348770185995e-07,1.06738995233058,0.108,0.047,0.00719113978901141,"Unc119","5"
"Brip1",3.61716728770473e-07,1.80481937474821,0.05,0.015,0.00766513919937509,"Brip1","5"
"Iglv21",3.953778493109e-07,1.08480112180179,0.091,0.036,0.00837845200474728,"Iglv2","5"
"Cd302",4.05923422548153e-07,2.06650820521292,0.038,0.009,0.00860192324721791,"Cd302","5"
"Ctsh1",4.09522574786883e-07,1.23808342697353,0.093,0.038,0.00867819288230883,"Ctsh","5"
"Trps11",4.33492975950078e-07,0.617288771737532,0.282,0.173,0.00918614965335811,"Trps1","5"
"Ctxn11",4.33602144717321e-07,2.69222685399872,0.023,0.004,0.00918846304870476,"Ctxn1","5"
"Aqp1",4.34584135567926e-07,1.62013669679051,0.048,0.014,0.00920927241681992,"Aqp1","5"
"Nos1ap",4.35670563174501e-07,2.53134568802983,0.023,0.004,0.00923229490423086,"Nos1ap","5"
"Hp1",4.43688015867148e-07,2.61892991622318,0.023,0.004,0.00940219274424073,"Hp","5"
"Tuba1c",4.43750636258945e-07,0.877559026006501,0.156,0.079,0.00940351973296331,"Tuba1c","5"
"Zyx1",4.60674958710133e-07,0.626730775497283,0.32,0.203,0.00976216305002643,"Zyx","5"
"Sh2d1a1",4.68472410872201e-07,0.592271781261287,0.35,0.23,0.00992739885879281,"Sh2d1a","5"
"Spire1",4.73086860061767e-07,1.8748423356401,0.04,0.01,0.0100251836515689,"Spire1","5"
"Fam20a1",4.73564048500713e-07,1.85186526082246,0.04,0.01,0.0100352957517786,"Fam20a","5"
"Haus81",4.86653958939801e-07,1.08668732810513,0.103,0.045,0.0103126840438933,"Haus8","5"
"Ppm1e",4.93591002968318e-07,1.48467083539052,0.053,0.016,0.0104596869439016,"Ppm1e","5"
"Slc12a21",4.94118795680669e-07,1.45017146809228,0.073,0.027,0.0104708713992691,"Slc12a2","5"
"Hist1h4c",5.12614534551487e-07,0.781019281666527,0.199,0.109,0.0108628146016806,"Hist1h4c","5"
"Mylk3",5.23393092942999e-07,2.53068996823623,0.028,0.005,0.0110912230325551,"Mylk3","5"
"Odc12",5.29777889696688e-07,0.683597200917472,0.222,0.126,0.0112265232605625,"Odc1","5"
"Gmnn",5.6192516495553e-07,1.19541160505327,0.103,0.046,0.0119077561705726,"Gmnn","5"
"Sept10",5.62245405887921e-07,2.45661244464825,0.025,0.005,0.0119145423961709,"Sept10","5"
"Zfpm11",5.62305769996472e-07,0.744877441690575,0.219,0.126,0.0119158215719952,"Zfpm1","5"
"Tbc1d8",5.69791581073797e-07,2.03395663778912,0.03,0.006,0.0120744533945348,"Tbc1d8","5"
"Prr5l2",5.72749725232086e-07,1.96707258319866,0.035,0.008,0.0121371394273931,"Prr5l","5"
"Sgo2a",5.88427425393955e-07,1.98590642581962,0.035,0.008,0.0124693655715233,"Sgo2a","5"
"Apaf12",6.0468504802596e-07,0.827030855891704,0.174,0.092,0.0128138808527181,"Apaf1","5"
"Asns",6.08249794017505e-07,2.22398771362263,0.028,0.005,0.012889421385025,"Asns","5"
"Cemip22",6.14716009155717e-07,1.45444116684755,0.063,0.022,0.0130264469500188,"Cemip2","5"
"Gm42081",6.25109831623654e-07,2.84486060740213,0.02,0.003,0.0132467024419368,"Gm4208","5"
"Itga9",6.26519173956221e-07,1.88053123043281,0.035,0.008,0.0132765678153063,"Itga9","5"
"Dusp16",6.45532775499666e-07,1.11373894607701,0.118,0.056,0.0136794850456134,"Dusp16","5"
"Ccne11",6.46546490537654e-07,1.60329592892838,0.058,0.019,0.0137009666809834,"Ccne1","5"
"Basp11",6.5392331254353e-07,1.23289680486364,0.083,0.033,0.01385728891611,"Basp1","5"
"Ptgr1",6.61718235594303e-07,3.20482684639132,0.015,0.002,0.0140224711304789,"Ptgr1","5"
"Ifitm101",6.67421000765105e-07,1.16727376482782,0.111,0.051,0.0141433184272133,"Ifitm10","5"
"Prdx5",6.69651030603803e-07,0.54307924953591,0.375,0.244,0.0141905749895252,"Prdx5","5"
"Rad51b1",6.74157727372518e-07,1.20936669270552,0.093,0.039,0.014286076400751,"Rad51b","5"
"Adap2",6.74729238911891e-07,3.02901088313158,0.015,0.002,0.0142981873017819,"Adap2","5"
"Cdc42ep31",6.78756472413692e-07,0.714174619782886,0.214,0.121,0.0143835284069185,"Cdc42ep3","5"
"Zfp3671",7.02833441902732e-07,1.3123081592668,0.083,0.034,0.0148937434673608,"Zfp367","5"
"Stard103",7.06020534364216e-07,1.29859653138595,0.076,0.029,0.0149612811437121,"Stard10","5"
"Gm40701",7.55196377824648e-07,0.952706730467582,0.141,0.071,0.0160033664424821,"Gm4070","5"
"Nav11",8.04975418792309e-07,1.95663946135365,0.033,0.007,0.0170582340996278,"Nav1","5"
"Tm6sf11",8.08076627231578e-07,0.779552932528077,0.186,0.101,0.0171239518076644,"Tm6sf1","5"
"Knstrn",8.23719928489446e-07,1.60778990799465,0.053,0.017,0.0174554490046198,"Knstrn","5"
"9330111N05Rik",8.36476026088117e-07,1.56503074601308,0.05,0.015,0.0177257634688333,"9330111N05Rik","5"
"Ighv1-80",8.48824982362284e-07,1.5890009910102,0.053,0.017,0.0179874502012392,"Ighv1-80","5"
"Slc16a32",8.94892775727345e-07,2.28592738345026,0.03,0.007,0.0189636728104382,"Slc16a3","5"
"Rab431",9.08227919447054e-07,0.690438196070481,0.207,0.114,0.0192462578410025,"Rab43","5"
"Slc6a9",9.46007265703294e-07,2.11126536435249,0.03,0.007,0.0200468399675185,"Slc6a9","5"
"Bak11",1.00686304354673e-06,0.908814955769792,0.134,0.065,0.0213364347557987,"Bak1","5"
"Apba11",1.04067140698385e-06,2.1520343552178,0.023,0.004,0.0220528677853949,"Apba1","5"
"Ccdc34",1.04936409225346e-06,1.15837694776875,0.091,0.038,0.022237074478943,"Ccdc34","5"
"Akt1",1.04967925284887e-06,0.730547255466261,0.204,0.114,0.0222437530471204,"Akt1","5"
"Ebi32",1.05435145650126e-06,1.74977397804828,0.035,0.009,0.0223427617147182,"Ebi3","5"
"Kifc11",1.05509053114671e-06,1.58924157236758,0.058,0.02,0.02235842344553,"Kifc1","5"
"Hist1h2ao",1.06086239248286e-06,1.50585936223253,0.068,0.025,0.0224807349591042,"Hist1h2ao","5"
"Slc22a4",1.06359154907894e-06,2.5246548357081,0.025,0.005,0.0225385685165318,"Slc22a4","5"
"Dpf3",1.06957732429826e-06,2.30097757832636,0.028,0.006,0.0226654130792045,"Dpf3","5"
"Zfand41",1.11002181122349e-06,2.22585710131167,0.028,0.006,0.023522472201637,"Zfand4","5"
"Tbc1d10b",1.12439179936911e-06,0.78114493648897,0.174,0.092,0.0238269866204308,"Tbc1d10b","5"
"Lrp11",1.1331991126668e-06,2.37052828457868,0.025,0.005,0.0240136223965222,"Lrp1","5"
"Dram1",1.13475999992545e-06,2.30677712268645,0.025,0.005,0.0240466991584203,"Dram1","5"
"Eps8",1.15048268904785e-06,2.23684135303053,0.025,0.005,0.024379878663613,"Eps8","5"
"Cep250",1.22446930808013e-06,0.737174399470859,0.196,0.111,0.0259477291075261,"Cep250","5"
"Foxm1",1.23453231425764e-06,2.0266399153656,0.033,0.008,0.0261609742714336,"Foxm1","5"
"Isca1",1.27214325030363e-06,0.704302268560052,0.184,0.099,0.0269579876171843,"Isca1","5"
"Rhoc2",1.30736023601757e-06,1.70146093612837,0.045,0.013,0.0277042707614482,"Rhoc","5"
"Ptprj2",1.34487385430857e-06,0.866500251998973,0.202,0.119,0.0284992218466529,"Ptprj","5"
"Golga7",1.36644102872566e-06,0.738366685759729,0.194,0.107,0.0289562518397254,"Golga7","5"
"Brca1",1.40504026775244e-06,1.87825687656835,0.035,0.009,0.029774208313942,"Brca1","5"
"Fam174a1",1.43219525135516e-06,0.802534201476014,0.166,0.088,0.0303496495714673,"Fam174a","5"
"Tyms",1.4350878067026e-06,1.42431417960836,0.065,0.024,0.0304109457118348,"Tyms","5"
"Depdc1b",1.4982789657523e-06,1.91900987027657,0.045,0.014,0.0317500295632571,"Depdc1b","5"
"Lamtor5",1.50012280188461e-06,0.693617166526098,0.217,0.124,0.0317891022947367,"Lamtor5","5"
"Lxn2",1.50198595560881e-06,1.52895635308707,0.053,0.017,0.0318285843853063,"Lxn","5"
"Rgl1",1.5034022805186e-06,1.65844502295991,0.043,0.012,0.0318585977264696,"Rgl1","5"
"Oasl2",1.50805529538824e-06,1.40614502553862,0.063,0.023,0.0319571997645723,"Oasl2","5"
"Gm20161",1.52151240885721e-06,2.81064433044386,0.02,0.003,0.0322423694560932,"Gm20161","5"
"Parvb",1.54875979491386e-06,2.67767435830015,0.02,0.003,0.0328197688140197,"Parvb","5"
"Actr3b",1.57181171893119e-06,3.47380813330382,0.013,0.001,0.0333082621358709,"Actr3b","5"
"Eme1",1.57181171893119e-06,3.37508052768651,0.013,0.001,0.0333082621358709,"Eme1","5"
"Fes1",1.60357136431651e-06,2.08259569993896,0.03,0.007,0.0339812807812312,"Fes","5"
"Slit3",1.61244121888702e-06,2.51291270199177,0.02,0.003,0.0341692418694348,"Slit3","5"
"Ndrg11",1.64068709742357e-06,1.57113196894841,0.048,0.015,0.0347678002815029,"Ndrg1","5"
"Dbndd22",1.65500721054498e-06,1.34214203473541,0.065,0.024,0.0350712577986587,"Dbndd2","5"
"Cdkl31",1.66732782472791e-06,1.4778513109486,0.053,0.017,0.0353323439338091,"Cdkl3","5"
"Xaf1",1.76126188201632e-06,0.812688853115396,0.176,0.097,0.0373229005418078,"Xaf1","5"
"Bscl2",1.79684895753159e-06,0.868985672289234,0.171,0.095,0.0380770262590519,"Bscl2","5"
"Cmtm7",1.80742161862723e-06,0.640076601057038,0.272,0.168,0.0383010715203297,"Cmtm7","5"
"Stk391",1.85548959674104e-06,0.523616025776233,0.317,0.197,0.0393196800445393,"Stk39","5"
"Ncapd21",1.86313806326437e-06,1.29770427984199,0.101,0.047,0.0394817586986352,"Ncapd2","5"
"Nqo21",1.88443312827547e-06,1.52071153853478,0.053,0.017,0.0399330224212855,"Nqo2","5"
"Eva1b2",1.89207892905206e-06,0.791276608691522,0.161,0.085,0.0400950445855423,"Eva1b","5"
"Ggh3",1.90508427386086e-06,1.08198033712346,0.098,0.044,0.0403706408473856,"Ggh","5"
"Samsn12",1.91327334153697e-06,0.651215120822059,0.252,0.154,0.0405441753805099,"Samsn1","5"
"Syce2",1.96536139593994e-06,1.75013932813014,0.043,0.012,0.0416479733413632,"Syce2","5"
"Lime11",1.98407966696512e-06,1.16588050082749,0.083,0.034,0.0420446322226579,"Lime1","5"
"Abr1",1.98414226242264e-06,0.733755555272043,0.222,0.133,0.0420459586829982,"Abr","5"
"Fcna",1.99493548520787e-06,2.04182728908031,0.033,0.008,0.04227467786704,"Fcna","5"
"Cxcr61",2.00625872819049e-06,0.912911532035407,0.149,0.079,0.0425146287090847,"Cxcr6","5"
"Ighv14-2",2.00795402294307e-06,2.09291693215864,0.033,0.008,0.0425505537001865,"Ighv14-2","5"
"Fam126a",2.04357811171317e-06,0.697480828417089,0.194,0.108,0.0433054637653138,"Fam126a","5"
"Cdc42bpa",2.05036428810356e-06,2.46068826126181,0.023,0.004,0.0434492696292025,"Cdc42bpa","5"
"Trak2",2.05293327819451e-06,0.659307645776518,0.224,0.13,0.0435037090982199,"Trak2","5"
"Bax",2.07356088953937e-06,0.521904047578906,0.393,0.262,0.0439408288102288,"Bax","5"
"Mvb12a",2.08628274629969e-06,0.708319607311671,0.199,0.112,0.0442104176768367,"Mvb12a","5"
"Crip2",2.17115140443608e-06,1.82387842594047,0.04,0.011,0.0460088694114051,"Crip2","5"
"Igsf6",2.22293902972115e-06,2.17486356115188,0.025,0.005,0.0471063009788209,"Igsf6","5"
"Vsig10l",2.25120323983628e-06,2.80812112291219,0.018,0.002,0.0477052478553706,"Vsig10l","5"
"Rnf166",2.25943436682931e-06,0.580888291726202,0.3,0.187,0.04787967366748,"Rnf166","5"
"Rrm1",2.29697491356065e-06,0.892893704324729,0.154,0.082,0.0486751953932638,"Rrm1","5"
"Borcs72",2.34425416073514e-06,1.16104713548804,0.083,0.035,0.0496770899201384,"Borcs7","5"
"Cenpl",2.3549157746947e-06,1.57523895128868,0.055,0.019,0.0499030201815554,"Cenpl","5"
"Esd",2.37127250898151e-06,0.589621066239854,0.297,0.188,0.0502496357378273,"Esd","5"
"Ighv2-3",2.47174003364917e-06,3.01596599848838,0.015,0.002,0.0523786430530596,"Ighv2-3","5"
"Gm47990",2.50353013983645e-06,4.18033369731671,0.01,0.001,0.0530523071932742,"Gm47990","5"
"Dstn1",2.51759770298266e-06,1.03455200546022,0.093,0.041,0.0533504129239056,"Dstn","5"
"Iqgap3",2.53125185673407e-06,2.78156560508002,0.015,0.002,0.0536397580960516,"Iqgap3","5"
"Thbd",2.53883803716339e-06,3.82741789301386,0.01,0.001,0.0538005168455295,"Thbd","5"
"Cbr3",2.55309461090174e-06,3.69703796753693,0.01,0.001,0.0541026278996188,"Cbr3","5"
"Myo1b",2.56025168281566e-06,3.66416660779579,0.01,0.001,0.0542542934105467,"Myo1b","5"
"Rtl5",2.56025168281566e-06,3.59616854728042,0.01,0.001,0.0542542934105467,"Rtl5","5"
"Cenpv1",2.56990434165362e-06,1.24005135836275,0.068,0.026,0.0544588429039819,"Cenpv","5"
"Tmem150b",2.58183863115766e-06,3.39135026737474,0.01,0.001,0.054711742432862,"Tmem150b","5"
"Pik3ap11",2.61975389609891e-06,0.933171958109321,0.131,0.066,0.0555152048122321,"Pik3ap1","5"
"Mcm6",2.71149517714084e-06,0.637928570396439,0.247,0.151,0.0574592942987915,"Mcm6","5"
"Slbp",2.73222645690586e-06,0.634636346016736,0.254,0.154,0.057898610848292,"Slbp","5"
"Ctla2a1",2.80089897331838e-06,0.800677115875281,0.186,0.108,0.0593538501435898,"Ctla2a","5"
"Hagh",2.80287486062867e-06,0.916910436171538,0.121,0.059,0.0593957211715821,"Hagh","5"
"Pfkp2",2.80843453679243e-06,0.573437940266076,0.327,0.216,0.0595135362691683,"Pfkp","5"
"N4bp12",2.88991180630639e-06,0.670104340898516,0.227,0.135,0.0612401210874387,"N4bp1","5"
"Mapkapk21",3.07659611892091e-06,0.658278889422308,0.222,0.129,0.065196148356053,"Mapkapk2","5"
"Insl6",3.23034921786054e-06,1.11138394565849,0.088,0.038,0.0684543302756827,"Insl6","5"
"Dynlt1a",3.26190458008286e-06,1.48822895224227,0.05,0.017,0.0691230199565359,"Dynlt1a","5"
"Cdc45",3.27008989393355e-06,2.26483105128444,0.028,0.006,0.0692964749423459,"Cdc45","5"
"Hist1h4a",3.27187866890632e-06,1.55616566715923,0.043,0.013,0.0693343808727938,"Hist1h4a","5"
"Gm49511",3.29036081511128e-06,1.42582332267376,0.055,0.019,0.0697260360330232,"Gm4951","5"
"Melk1",3.32913302441532e-06,2.2086775589075,0.028,0.006,0.0705476579203851,"Melk","5"
"Gpr137b2",3.35402771178633e-06,1.97024461548271,0.035,0.009,0.071075201240464,"Gpr137b","5"
"Prxl2a",3.41142889985863e-06,1.32421548354892,0.071,0.028,0.0722915898169041,"Prxl2a","5"
"Chmp2a1",3.43468527285269e-06,0.548578379978225,0.322,0.211,0.0727844156170215,"Chmp2a","5"
"Cenph",3.43799659349306e-06,2.01581103182103,0.028,0.006,0.0728545858127114,"Cenph","5"
"Pax6os11",3.44209351673215e-06,2.08947345292451,0.028,0.006,0.0729414037130709,"Pax6os1","5"
"Sap301",3.50206881430408e-06,1.40444803887992,0.058,0.021,0.0742123402439178,"Sap30","5"
